"Planet_key":"planet":"STAR_CODE":"relative mass":"Relative Density":"RADIUS (EARTH)":"Type Of Terrain":"Climate Type"
692:"Fang Ba":9876:7,77:1,114:1,91:"volcano; jungle; island":"superheated; frozen; artic; artificial temperate; rocky"
693:"Fang Yi":9876:1,32:1,105:1,06:"cliff; barren":"subartic; frigid; arid; artificial temperate; humid; windy"
694:"Taiyangshou Liu":723:4,96:1,244:1,59:"plain; forest":"frigid; frozen; artic; artificial temperate"
695:"Hannya's Silence Hestian":7581:0,48:1,365:0,71:"ocean":"windy; tropical; rocky"
696:"Adhafera Sigma":6017:0,57:1,219:0,78:"field; grassy hill; fungus forest; acid pool; rocky canyon; verdant; sinkholes":"superheated; tropical; artic; windy; temperate; rocky; frozen"
697:"Adhafera Omega":6017:2,27:1,136:1,26:"lakes; jungle; plain; glacier; scrubland; rocky canyon":"superheated; tropical; artic; windy; arid; artificial temperate"
698:"Zibal XXIV":3006:1,69:1,097:1,15:"bog; glacier; cave; island":"frigid; hot; frozen; superheated"
699:"Zibal XIX":3006:7,8:0,971:2:"valley; verdant; bog":"tropical; windy; artic"
700:"Sualocin Undecimal":1327:1,15:0,94:1,07:"savanna":"arid; subartic; hot; humid"
701:"Sualocin Octal":1327:1,43:1,289:1,04:"rocky canyon; jungle; hill; toxic cloudsea; swamp; valley; mountain; sea; ice cave; lakes; rocky desert":"humid; superheated; frozen; artic; tropical; temperate; hot"
702:"Ronin's Veil Rho":543:2,14:1,369:1,16:"toxic cloudsea; city; sea; rocky canyon":"rocky; artificial temperate; hot; artic"
703:"Ronin's Veil Lambda":543:4,91:1,237:1,58:"reef; rainforest; barren; cityscape; valley; glacier; city":"temperate; superheated; arid; subartic; rocky"
704:"Khambalia Sirenios":9981:6,33:1,123:1,78:"hill; rocky island; verdant; rock arche":"artic; artificial temperate; frigid; superheated"
705:"Kamuy IX":5757:2,95:1,306:1,31:"toxic cloudsea; tundra; plateau":"rocky; frozen"
706:"Kamuy XXIV":5757:1,93:1,3:1,14:"mountain; vine; ocean; rainforest; ice canyon":"humid; artic; artificial temperate; rocky"
707:"Kamuy X":5757:8:0,996:2:"swamp":"humid; hot; subartic; artificial temperate; superheated"
708:"Asellus Australis Tau":8247:1,73:1,475:1,05:"grassy hill; jungle; swamp; lakes; fungus forest; jungle":"temperate; tropical; rocky; superheated"
709:"Brimstone VI":969:2,97:1,214:1,35:"city; urban; jungle; toxic cloudsea; bog":"subartic; artic; tropical"
710:"Brimstone XIV":969:4,02:1,21:1,49:"sea; valley; volcano; river; sinkholes; rocky island":"subartic; artic; tropical; temperate; frozen; superheated; hot"
711:"Zenitharian Apollox":4693:3,98:0,873:1,66:"city; lakes":"windy; humid; artificial temperate"
712:"Nushagak Upsilon":4183:2,97:1,064:1,41:"jungle; fungus forest; urban; field; valley":"frigid; hot; artic"
713:"Nushagak Delta":4183:5,74:1,011:1,78:"lakes":"subartic; rocky"
714:"Citadelle XX":764:1,37:0,33:1,61:"lakes; hill":"artificial temperate"
715:"Citadelle XXI":764:7,61:1,063:1,93:"cliff; ice cave; volcano; vine; urban":"hot; subartic; temperate"
716:"Helionyx Pi":6093:4,59:1,075:1,62:"rock arche; ocean; lava river; grassland; plateau; ash":"temperate; hot; superheated; windy; humid; subartic; arid"
717:"Ra's Echo XXIII":39:5,29:0,794:1,88:"swamp; rocky desert; field; scrubland; lakes":"arid; tropical; artificial temperate; humid; frigid; temperate"
718:"Ra's Echo V":39:1,17:1,14:1,01:"toxic cloudsea; cave":"subartic; artic; windy"
719:"Ra's Echo I":39:0,41:0,614:0,87:"cliff; desert; cityscape":"superheated; artic"
720:"Wolfheart Chi":3200:1,45:1,275:1,04:"toxic cloudsea; reef; swamp":"subartic; frigid; artic; tropical"
721:"Wolfheart Mu":3200:3,64:1,211:1,44:"jungle; forest; plain; fungus forest; cliff":"artic; hot; rocky; humid; tropical"
722:"Solaris Shroud I":9821:5,47:0,729:1,96:"vine; hill":"arid; humid; rocky"
723:"Kamikaze Ascendance Gaios":7093:2,31:0,841:1,4:"volcano; forest; cityscape; savanna; cave; grassy hill":"subartic; temperate; artificial temperate; arid; hot"
724:"Kamikaze Ascendance Museios":7093:7,69:0,939:2,02:"island; toxic cloudsea; hill; rock arche; city":"windy; artificial temperate; frozen; artic"
725:"Kamikaze Ascendance Psychean":7093:2,71:0,933:1,43:"ash; ice canyon":"temperate; frozen; superheated; artificial temperate; subartic"
726:"Sāmaya Hestian":7378:2,69:1,017:1,38:"cliff":"arid; subartic; frozen"
727:"Vortexith XI":4387:4,96:0,736:1,89:"field":"temperate; arid; hot; frozen"
728:"Lurking Cosmos Sextant":1113:1,96:1,08:1,22:"lava river; rainforest; ocean; mountain; jungle":"superheated; frozen; artificial temperate; frigid"
729:"Lurking Cosmos Undecimal":1113:0,83:1,17:0,89:"volcano":"temperate; frigid; artificial temperate; superheated"
730:"Theemin XXII":2842:2,4:0,921:1,38:"lakes; rocky desert":"arid; frigid; humid; frozen"
731:"Buna XXIV":9797:5,09:0,882:1,79:"jungle; savanna":"tropical; temperate; humid"
732:"Revati Epsilon":7297:1,52:1,485:1,01:"ocean; fungus forest; glacier; savanna; bog":"tropical; frozen; subartic"
733:"Quantum Quasar Museios":3946:5,05:1,043:1,69:"rainforest; hill; jungle":"frozen; tropical"
734:"Heliosys XXII":9426:2,13:1,129:1,24:"desert":"frigid; humid; tropical; windy; arid"
735:"Hoshizora Qi":1359:Unknown:0,867:2,03:"island; canyons; rocky canyon; cliff; ocean; sea; ice canyon; rocky desert":"artificial temperate; humid; frigid; subartic; frozen"
736:"Hoshizora Wu":1359:3,63:1,077:1,5:"ocean; savanna; sea; field; mountain; rocky island":"frigid; superheated; arid; humid"
737:"Cosmic Gaze Nymphios":4251:7,72:1,042:1,95:"lava river; ocean; rock arche":"artificial temperate; arid; frigid; hot; tropical; windy"
738:"Cosmic Gaze Gaios":4251:4,69:1,354:1,51:"city; toxic cloudsea; savanna; barren; hill":"subartic; artic; superheated; arid; windy"
739:"Obelisk Whisper Pi":3482:Unknown:1,014:1,1:"cliff; vine; rock arche; jungle":"rocky; frozen; superheated; arid"
740:"Obelisk Whisper Kappa":3482:5,17:1,367:1,56:"grassy hill":"humid"
741:"Meridiana Quintal":53:3,58:0,758:1,68:"forest; lakes; ice cave":"subartic; artic; superheated; rocky"
742:"Deneb Algedi Faunios":5325:4,54:1,072:1,62:"verdant":"rocky; temperate; arid; hot"
743:"Ignifera Typhonian":8623:5,07:0,864:1,8:"plateau":"frigid; artic; subartic; hot"
744:"Almaaz Duodecimal":146:1,1:0,721:1,15:"ice canyon; vine; rocky canyon":"subartic; arid; windy; frigid"
745:"Almaaz Tertial":146:3,54:0,896:1,58:"grassland; grassy hill; urban":"temperate; subartic; frozen; artificial temperate"
746:"Torii Beacon XVI":5980:3,57:1,05:1,5:"ocean; jungle; hill; grassland; rocky desert":"frozen; tropical; temperate"
747:"Tsukiyo Oranos":7216:2,84:1,188:1,34:"cityscape; canyons":"artificial temperate; hot; temperate; artic; humid"
748:"Fuyue Yi":9047:1,82:1,101:1,18:"valley":"frozen; arid; subartic; windy; superheated"
749:"Naledi Secant":8435:2,16:0,493:1,64:"sea; volcano":"rocky; superheated; humid; artificial temperate; hot"
750:"Naledi Decimal":8435:1,38:Unknown:1,01:"glacier; rock arche":"frigid; hot"
751:"Naledi Septimal":8435:4,56:0,907:1,71:"jungle; swamp; lakes; desert; glacier; island; plateau; cityscape; urban":"tropical; subartic; rocky; superheated; humid; artic"
752:"Skjoldr Epsilon":5859:0,58:0,747:0,92:"verdant; sea; urban; rainforest; ice cave; island; canyons":"artic; frozen; frigid; superheated; tropical; arid"
753:"Skjoldr Kappa":5859:6,64:0,716:2,1:"forest; river":"frigid; humid; superheated"
754:"Skjoldr Eta":8321:2,08:1,04:1,26:"reef; savanna; plateau":"humid; tropical"
755:"Alkaid XVI":5733:2,52:1,481:1,19:"acid pool; plateau; jungle; reef; canyons; rocky canyon; tundra; field":"frozen; humid; subartic; temperate; frigid"
756:"Paikauhale Chi":6136:4,05:1,204:1,5:"sea; acid pool":"superheated; tropical; frozen"
757:"Kaze Shi":1356:3,28:1,325:1,35:"urban":"tropical; hot; temperate"
758:"Kaze Si":1356:5,18:0,924:1,78:"urban":"rocky; artificial temperate; hot; superheated"
759:"Acrab Phi":4585:4,22:1,384:1,45:"jungle; ash; plain":"frigid; hot; superheated"
760:"Karaka Septimal":1566:3,92:0,513:1,97:"reef":"arid; superheated; artificial temperate"
761:"Miram Aphroditos":2869:3,09:0,63:1,7:"sinkholes; bog":"superheated; hot; temperate; tropical; windy"
762:"Crimson Void XVI":3832:3,1:1,235:1,36:"ocean; rocky island; cave; vine; forest":"rocky; frigid; artic; temperate; arid"
763:"Radiantara Herculean":4782:3,6:1,219:1,43:"urban; sea; fungus forest; field; cityscape; vine":"subartic; frozen; tropical; temperate"
764:"Sheratan Orphean":3664:1,53:1,007:1,15:"rainforest; river":"temperate; windy; artificial temperate; superheated"
765:"Starshard XVI":6885:0,98:0,599:1,18:"vine; savanna; tundra":"rocky; frigid"
766:"Starshard XXIV":6885:0,44:1,051:0,75:"city; rock arche":"subartic"
767:"Shogun's Echo Tau":2522:2,75:1,088:1,36:"verdant; rocky island":"windy; temperate; rocky"
768:"Geisha's Whisper XVII":7411:0,93:0,409:1,31:"ice cave; valley; vine; river; cave; reef":"humid; tropical; artificial temperate; frozen; temperate; arid"
769:"Abyssal Echo Nymphios":6418:1,3:0,836:1,16:"ice canyon; desert; forest; lava river":"artificial temperate; frigid; superheated; tropical"
770:"Felixvarela Liu":2283:3,97:1,162:1,51:"cityscape":"frigid; humid; tropical; rocky; windy"
771:"Sagarmatha X":9026:1,17:0,836:1,12:"rocky desert":"artic; arid; windy; frigid; subartic; artificial temperate"
772:"Helionis Omega":4563:2,57:1,091:1,33:"verdant; acid pool; jungle; cityscape":"hot; temperate; superheated; artic; arid"
773:"Helionis Omicron":4563:4,64:0,901:1,73:"acid pool":"rocky; subartic"
774:"Helionis Pi":4563:8,33:0,658:2,33:"hill; vine; canyons; jungle; lakes":"artificial temperate; windy; hot; artic; frigid"
775:"Ravenshadow Typhonian":3379:0,47:1,059:0,76:"vine; grassland; rock arche; glacier; cave":"tropical; humid; frozen; temperate; superheated"
776:"Ravenshadow Aphroditos":3379:2,24:0,917:1,35:"cave; acid pool":"superheated; temperate; frozen; rocky; tropical"
777:"Lucilinburhuc Duodecimal":7881:0,84:0,976:0,95:"desert; city; bog; rock arche":"temperate; frigid; arid"
778:"Lucilinburhuc Prime":7881:2,58:0,764:1,5:"rocky island":"arid; artificial temperate"
779:"Lucilinburhuc Undecimal":7881:6,98:1,087:1,86:"canyons; ash; ocean":"superheated; windy; subartic; artic; temperate"
780:"Sakura Mirage Helios":8562:Unknown:0,728:1,9:"savanna; rock arche; tundra":"artic; rocky"
781:"Scheat Duodecimal":3603:1,17:1,26:0,98:"fungus forest; island; river; ocean; jungle":"superheated; temperate; hot; rocky"
782:"Etherion Jiu":5434:1,34:1,191:1,04:"ocean; cave; glacier; plateau; valley":"artic; frigid; subartic"
783:"Etherion Si":5434:3,95:0,865:1,66:"verdant":"humid; hot"
784:"Thuban Chimeraean":8433:Unknown:1,252:0,67:"valley; cave; rocky desert; lakes":"tropical; windy; frozen; artic"
785:"Shinju XXI":5649:2,29:1,121:1,27:"rocky island; glacier; rocky canyon; verdant; rock arche; rainforest; tundra; volcano":"humid; hot; frigid; artificial temperate; rocky"
786:"Shinju XV":5649:5,42:0,881:1,83:"rocky desert; cityscape; forest":"temperate; artic"
787:"Shinju XXII":5649:2,65:0,51:1,73:"mountain; cliff; sea":"artic; windy; artificial temperate"
788:"Nihal XVI":2471:2,77:1,312:1,28:"sinkholes":"superheated; tropical; artificial temperate; temperate"
789:"Selene's Whimsy XII":5217:4,96:1,302:1,56:"canyons; city":"tropical; frozen; superheated; artificial temperate; frigid; windy"
790:"Selene's Whimsy XIII":5217:0,48:1,125:0,75:"cityscape":"humid; subartic; rocky"
791:"Cosmoflare Omega":3009:1,66:0,61:1,4:"river; plain; vine; reef; cliff":"temperate; humid; rocky"
792:"Symbionara Decimal":3346:2,27:0,598:1,56:"canyons; savanna; ocean; tundra; field; grassland":"rocky; temperate; frozen; humid; subartic; tropical"
793:"Symbionara Secant":3346:4:1,232:1,48:"lakes; rocky desert; canyons":"artic; frozen; humid; rocky"
794:"Adhil Persephonian":5902:6,66:1,457:1,66:"city; cityscape; jungle; rainforest; lava river":"artic; tropical; hot"
795:"Adhil Faunios":5902:2,25:1,157:1,25:"rocky canyon; mountain; cityscape":"arid; humid; superheated"
796:"Tōku Echoes Shi":9946:3,18:0,603:1,74:"ocean; rocky island; hill; valley; canyons":"tropical; hot; artificial temperate"
797:"Tōku Echoes Liu":9946:2,27:1,05:1,29:"forest; lava river; rocky canyon; jungle; valley; cliff; plain":"superheated; tropical; hot; windy; subartic; humid"
798:"Tōku Echoes Er":9946:1,63:0,682:1,34:"desert; vine; field; river; city":"superheated; humid; frigid; frozen; windy"
799:"Tuiren Septimal":354:7,24:1,433:1,72:"cliff":"subartic; hot; temperate"
800:"Zenithrax Septimal":9273:6,41:1,241:1,73:"reef; city; cave":"arid; windy; frigid; artic"
801:"Alkaphrah Si":5878:1,74:0,897:1,25:"river; cliff; sea; rock arche; ash":"hot; temperate; frigid; frozen"
802:"Alkaphrah Er":5878:2,95:0,934:1,47:"rocky island":"humid; artic; temperate"
803:"Alkaphrah Ba":5878:1,01:0,945:1,02:"fungus forest; plateau; field":"temperate; tropical; frigid; arid"
804:"Gloas Duodecimal":2423:3,83:1,139:1,5:"tundra; scrubland; verdant":"arid; artic"
805:"Gloas Octal":2423:2,12:1,315:1,17:"lakes; mountain; urban; city; ice canyon":"artificial temperate; humid; artic; frigid; superheated"
806:"Gloas Septimal":2423:7,97:1,089:1,94:"cliff":"artificial temperate"
807:"Stardrake Zephyrian":2185:5,48:0,784:1,91:"forest; savanna":"hot; artificial temperate; superheated; humid"
808:"Kochab Cerberian":885:5,59:1,174:1,68:"jungle; grassy hill":"artificial temperate; arid; rocky; subartic; tropical; frigid"
809:"Aquilan Anomaly XXIII":2281:0,72:0,865:0,94:"urban; valley; cave":"frozen; rocky; windy; artic"
810:"Aquilan Anomaly II":2281:2,13:0,916:1,32:"forest; mountain; canyons; urban":"frigid; subartic; rocky"
811:"Aldulfin Liu":8516:7,75:0,931:2,03:"cityscape; savanna; urban; verdant; mountain; rocky island":"superheated; windy; frozen; tropical; temperate; rocky"
812:"Fulu Harpian":1262:5,05:1,105:1,66:"forest; lakes; glacier; mountain":"superheated; frigid; hot; temperate; subartic; rocky"
813:"Liesma Mu":7221:7,15:0,7:2,17:"ocean; rainforest; rocky canyon; jungle; city; canyons":"temperate; artic; frigid; humid; artificial temperate"
814:"Alrakis Centaurios":8985:2,84:0,736:1,57:"barren; grassy hill; grassland; city; ice canyon; rocky desert; plain; cityscape":"windy; frozen; arid; temperate; artic; artificial temperate"
815:"Alrakis Zephyrian":8985:1,42:0,645:1,3:"urban":"hot"
816:"Alrakis Dionian":8985:1,62:0,901:1,22:"urban; reef; rock arche; vine":"frozen; humid; subartic; tropical"
817:"Oakenshield Shi":9090:1,21:0,882:1,11:"rocky desert; river; ash; plain":"humid; arid; hot; rocky"
818:"Arkab Posterior Octal":7100:6,51:0,698:2,11:"grassland; lakes":"temperate; frozen"
819:"Eagleeye Decimal":7377:2,27:0,673:1,5:"lakes":"temperate; superheated"
820:"Eagleeye Sextant":7377:4,84:1,113:1,63:"tundra; volcano; fungus forest":"frigid; frozen; hot; subartic; artificial temperate; temperate"
821:"Sekhmet's Mirage I":8158:1,14:1,028:1,03:"rocky island; savanna; acid pool; urban":"frigid; frozen; rocky"
822:"Sekhmet's Mirage XIV":8158:1,35:0,642:1,28:"tundra; urban; rocky desert; city; ice canyon; lakes":"frigid; artificial temperate; subartic; humid"
823:"Fomalhaut Nonal":6777:1,5:1,016:1,14:"cave; cliff; fungus forest":"arid; tropical; hot; temperate"
824:"Darkonium Liu":9584:2,58:0,787:1,49:"grassy hill; city; island; rocky canyon":"windy; temperate; superheated; artificial temperate"
825:"Darkonium Wu":9584:0,6:1,037:0,83:"jungle; island; cave; ice cave; rocky island; reef":"hot; artic; frigid; rocky; arid; artificial temperate"
826:"Sorairo Mirage Eta":4955:4,31:0,764:1,78:"ice cave; mountain; lava river; forest":"tropical; humid; subartic; hot; rocky; arid; artificial temperate"
827:"Sorairo Mirage Xi":4955:0,94:1,082:0,95:"mountain":"frigid; artic; tropical; frozen"
828:"Sorairo Mirage Nu":4955:6,86:1,055:1,87:"rock arche; reef; desert":"subartic; arid; tropical; frigid; artic"
829:"Minelauva Jiu":8607:5,5:Unknown:1,77:"rainforest; mountain":"temperate; humid; artic"
830:"Minelauva Er":8607:2,53:1,241:1,27:"tundra":"windy; frigid; tropical"
831:"Minelauva San":8607:6,52:1,067:1,83:"cliff; hill; rocky desert":"artic; subartic; windy"
832:"Veritate Helios":5642:1,71:1,164:1,14:"ash; hill; cityscape; urban":"superheated; artic; hot; frigid; humid"
833:"Dschubba Gaios":9091:6,47:1,479:1,64:"valley; acid pool; river; jungle":"artificial temperate; superheated; tropical"
834:"Dschubba Sirenios":9091:0,81:0,876:0,97:"fungus forest; hill; lakes; river; swamp; rocky canyon; mountain; field; desert; cliff; city":"frigid; temperate; humid; arid; hot; superheated; rocky"
835:"Dschubba Pantheon":9091:2,04:0,98:1,28:"mountain; cave; rock arche; vine; plain; grassland; river; reef":"artic; tropical; frigid; superheated; frozen; humid"
836:"Arcanum Flux Quartal":9253:0,83:1,092:0,91:"cave; verdant":"artificial temperate; windy; arid; tropical; humid; artic; temperate"
837:"Celestial Cascade Centaurios":8952:7,48:1,076:1,91:"mountain; ice canyon; cityscape; urban":"subartic; frigid; artic"
838:"Asahi XIV":9737:3,09:0,879:1,52:"rocky island; jungle; toxic cloudsea; lakes; canyons; bog":"humid; windy; artic; temperate; artificial temperate"
839:"Asahi III":9737:2,23:0,954:1,33:"acid pool; rock arche; lakes; field":"frigid; artificial temperate; rocky"
840:"Asahi VIII":9737:8,05:1,262:1,85:"island; cliff; rocky desert; lava river":"frozen; windy; artificial temperate; arid"
841:"Musica Chimeraean":335:6,83:0,776:2,06:"city; field":"artificial temperate; frozen"
842:"Musica Nemesisian":335:8,4:1,14:1,95:"verdant; hill; lava river":"rocky; superheated; windy"
843:"Musica Cerberian":335:1,69:1,482:1,04:"bog; jungle":"arid; humid; superheated"
844:"Brachium Dionian":170:4,2:1,074:1,58:"plain; urban":"superheated; frigid; arid; artic; rocky"
845:"Stellae Abyss Harpian":375:2,43:1,679:1,13:"rock arche; bog; volcano; ice canyon; ocean":"artic; frigid; arid; hot"
846:"Stellae Abyss Nemesisian":375:3,17:0,712:1,65:"ice cave":"windy; subartic; humid; superheated; temperate"
847:"La Superba Hermian":5448:1,03:1,189:0,95:"island":"frigid; superheated; windy"
848:"Vindemiatrix Yi":2581:0,83:0,838:1:"plateau; grassy hill":"temperate; hot; artic"
849:"Vindemiatrix Wu":2581:2,24:1,351:1,18:"bog":"hot; subartic; temperate"
850:"Shama Pi":2433:1,94:0,95:1,27:"lakes":"frozen; frigid; superheated; rocky; hot"
851:"Cerulean Cryptic XIV":3713:4,25:0,599:1,92:"jungle; rocky island; lava river":"superheated; temperate; frozen; rocky; humid"
852:"Cerulean Cryptic X":3713:2,17:1,096:1,26:"desert; lakes; canyons; grassland":"humid; frigid; rocky; subartic"
853:"Muliphein Nereidos":4668:1,92:0,722:1,39:"scrubland; ice canyon; volcano":"subartic; humid; arid; temperate"
854:"Siriusnova Shi":8673:2,81:0,944:1,44:"ash; mountain":"arid; superheated; artificial temperate; frozen; rocky; subartic; tropical"
855:"Siriusnova Si":8673:7,09:0,87:2,01:"field":"frigid; tropical"
856:"Siriusnova Er":8673:2,68:1,029:1,38:"river; plain; cliff; mountain; swamp":"superheated; rocky; temperate; tropical; hot"
857:"Chara Orphean":7566:6,99:1,182:1,81:"urban; fungus forest; plain; city":"temperate; subartic; humid"
858:"Alterf Hecatean":347:6,57:0,345:2,67:"forest; rocky island":"rocky; frozen"
859:"Alterf Herculean":347:8,18:0,736:2,23:"lava river; ash; ocean":"tropical; superheated; humid; subartic; frigid"
860:"Alterf Museios":347:4,29:0,648:1,88:"plateau; canyons; grassy hill; glacier":"rocky; artic; windy; arid; artificial temperate"
861:"Skybreaker Ba":3801:2,37:Unknown:1,6:"canyons; island; grassland; cityscape; plateau":"subartic; windy; tropical; arid; humid; rocky"
862:"Skybreaker Qi":3801:0,57:0,62:0,97:"rock arche":"rocky; frozen; tropical; humid"
863:"Skybreaker Yi":3801:3:1,073:1,41:"rocky canyon; island; plateau; vine; rocky island; cliff; grassland; ice cave":"tropical; frozen; windy; artificial temperate; temperate; hot"
864:"Inquill Athenian":2009:7,98:1,075:1,95:"city; island; cliff":"rocky; artificial temperate; humid; frozen"
865:"Inquill Oranos":2009:2,46:1,3:1,24:"lakes; city":"frozen"
866:"Cosmaraith Athenian":3185:7,47:0,889:2,03:"city; glacier":"tropical; artificial temperate; frigid; rocky"
867:"Cosmaraith Artemian":3185:1,83:1,29:1,12:"valley; plateau; tundra; sinkholes; rocky desert; river; savanna":"artic; subartic; superheated; rocky; temperate"
868:"Elkurud VIII":2549:2,26:0,918:1,35:"rocky canyon":"arid"
869:"Capella Atlasios":4362:3,94:0,853:1,67:"canyons; city":"windy; artificial temperate; humid; superheated; hot"
870:"Samurai's Mirage Omega":3568:8,47:1,266:1,88:"grassy hill; jungle; urban; cliff; plateau":"tropical; artificial temperate; temperate"
871:"Shizuku Seraph Hermesios":5586:0,62:1,567:0,73:"reef; desert; savanna":"arid; tropical"
872:"Sekhmet's Resonance Quartal":2528:5,71:0,826:1,9:"volcano; ash; toxic cloudsea; rainforest; island; ocean":"tropical; hot; subartic; frigid; frozen"
873:"Sekhmet's Resonance Decimal":2528:1,93:0,972:1,26:"glacier":"frozen; windy; artic; subartic; temperate"
874:"Sekhmet's Resonance Octal":2528:3,36:0,759:1,64:"lakes; plain; ash; grassland":"windy; subartic; tropical; superheated; temperate"
875:"Mirach Duodecimal":6267:7,68:Unknown:1,66:"tundra; grassland; plateau":"frigid; humid; tropical; subartic; rocky; temperate"
876:"Mirach Undecimal":6267:Unknown:0,787:2,33:"ice canyon; jungle":"subartic; tropical"
877:"Pulsara Athenian":3399:2,78:0,886:1,46:"cave; ocean":"subartic; frigid"
878:"Igniflux Atlasios":1877:4,82:1,076:1,65:"rocky canyon; grassy hill":"frozen; artic; superheated; temperate"
879:"Zaurak XI":3517:2,53:1,002:1,36:"rock arche; volcano":"frigid; hot; windy; humid; frozen"
880:"Komorebi Cascade Upsilon":9211:1,57:0,854:1,23:"river; grassland; ash; grassy hill; rainforest; rocky island; rock arche; rocky canyon":"frozen; subartic; temperate; windy; artic; superheated; rocky"
881:"Fawaris Tritonian":8765:1,19:0,975:1,07:"verdant; rock arche":"subartic; temperate; frozen; frigid; windy"
882:"Fawaris Artemian":8765:2,51:1,111:1,31:"desert; fungus forest; glacier; rocky canyon; rocky desert; grassland; vine":"frigid; hot; humid; artificial temperate; windy; tropical"
883:"Fawaris Titanos":8765:5,09:1,082:1,68:"urban; river; rock arche; forest; rocky canyon; field; desert":"artificial temperate; artic; rocky; hot; frigid"
884:"Peacock Iota":9825:4,66:0,594:1,99:"desert; jungle; ice cave; rocky canyon; savanna":"superheated; artic; subartic; arid"
885:"Aurora Anomaly San":6255:0,39:1,184:0,69:"river":"subartic; windy; frozen"
886:"Aurora Anomaly Shi":6255:1,36:1,043:1,09:"canyons":"windy; subartic; rocky; hot; artificial temperate"
887:"Stellar Whisper XIV":3993:1,66:0,94:1,21:"mountain; rocky island; plain":"arid; frozen; temperate; frigid"
888:"Denebola Nemesisian":243:0,48:1,177:0,74:"reef; lava river":"arid; temperate; hot; artic; frozen; rocky"
889:"Aetherionis Shi":6013:1,19:1,306:0,97:"glacier":"rocky; tropical; subartic; humid"
890:"Aetherionis Jiu":6013:6,6:1,317:1,71:"rainforest; field":"subartic; humid"
891:"Nemea Residue XIII":4418:2,26:0,769:1,43:"river; hill; reef; ash":"hot; artic; humid; frigid"
892:"Nemea Residue XVII":4418:5,2:1,269:1,6:"mountain; rocky desert; rainforest; rocky canyon; lava river; grassland; glacier; jungle; fungus forest; canyons":"hot; frigid; temperate; artificial temperate; rocky; tropical; humid"
893:"Nemea Residue XII":7130:4,02:0,823:1,7:"sinkholes; island":"hot; artic; subartic; windy; superheated"
894:"Izar Apollox":9138:1,29:0,953:1,11:"rocky canyon":"windy; superheated; rocky; arid"
895:"Solarionis Prime":8009:1,21:0,862:1,12:"grassland; lava river":"humid; windy; frozen; arid; hot"
896:"Hassaleh Zephyrian":3422:0,93:0,847:1,03:"field":"tropical; hot; artic; windy"
897:"Hassaleh Janusian":3422:0,78:0,868:0,97:"vine; city; rocky canyon":"hot; tropical; windy; arid"
898:"Nebulaflux Centaurios":7244:5,02:1,098:1,66:"sea; swamp; forest":"windy; subartic; artic; frozen; tropical; artificial temperate"
899:"Mouhoun Ba":7999:5,83:1,363:1,62:"forest; rocky island; cliff; plain; rocky canyon":"frozen; tropical; rocky; windy; hot; superheated; artic"
900:"Chechia Psi":5588:1,44:1,633:0,96:"ice canyon; forest; plateau":"superheated; artic; artificial temperate"
901:"Chechia Pi":5588:5,52:0,775:1,92:"desert":"hot"
902:"Chechia Theta":5588:2,13:1,022:1,28:"savanna; volcano":"arid"
